CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Segmentation
462931,Male,Yes,40,No,Entertainment,14,Average,3,D
461014,Male,No,21,No,Healthcare,9,Low,4,D
465985,Male,No,31,Yes,Artist,1,Low,3,D
459712,Male,No,18,No,Healthcare,0,Low,4,D
465991,Female,No,38,Yes,Healthcare,0,Low,5,D
465407,Female,No,27,Yes,Homemaker,3,Low,7,D
466225,Male,No,19,No,Healthcare,0,Low,3,D
464651,Female,Yes,26,No,Doctor,0,Average,3,D
462051,Male,No,20,No,Healthcare,0,Low,5,D
463466,Male,No,21,No,Healthcare,13,Low,6,D
460839,Male,No,23,No,Healthcare,4,Low,3,D
461121,Male,No,28,No,Doctor,0,Low,4,D
461809,Male,No,30,Yes,Doctor,3,Low,2,D
461878,Male,No,33,Yes,Healthcare,3,Low,1,D
467260,Male,No,27,No,Doctor,9,Low,4,D
460625,Female,No,28,No,Marketing,9,Low,2,D
462441,Female,No,22,No,Healthcare,0,Low,4,D
459828,Female,Yes,25,No,Homemaker,11,Average,3,D
463556,Male,Yes,29,Yes,Entertainment,0,Low,2,D
461109,Male,No,31,Yes,Healthcare,0,Low,3,D
459613,Male,No,40,Yes,Healthcare,0,Low,2,D
466588,Female,No,22,No,Healthcare,9,Low,4,D
462627,Male,Yes,27,No,Entertainment,0,Average,3,D
460158,Female,No,51,No,Engineer,8,Low,6,D
460703,Female,Yes,30,Yes,Engineer,8,Average,5,D
466857,Female,No,19,No,Healthcare,9,Low,8,D
464145,Female,No,36,No,Engineer,14,Low,4,D
467630,Male,Yes,85,No,Lawyer,0,Low,1,D
465726,Male,No,70,No,"",0,Low,4,D
466218,Female,"",22,No,Healthcare,5,Low,4,D
460300,Female,Yes,60,Yes,Lawyer,0,Low,2,D
466821,Male,No,30,Yes,Healthcare,0,Low,,D
459477,Female,No,36,No,Engineer,0,Low,2,D
462712,Male,No,33,Yes,Homemaker,0,Low,1,D
464950,Male,No,21,No,Healthcare,1,Low,4,D
464839,Female,No,20,No,Healthcare,1,Low,5,D
460595,Male,Yes,21,No,Doctor,1,Low,3,D
463889,Female,No,29,Yes,Homemaker,0,Low,1,D
459509,Male,No,30,Yes,Healthcare,1,Low,1,D
464838,Male,No,19,No,Healthcare,0,Low,4,D
462134,Male,Yes,88,No,Lawyer,1,Low,1,D
460317,Male,No,32,No,Doctor,10,Low,2,D
460196,Female,No,38,Yes,Healthcare,8,Low,2,D
464558,Male,No,30,Yes,Healthcare,9,Low,5,D
463950,Male,No,31,No,Healthcare,1,Low,4,D
464657,Male,No,23,No,Healthcare,0,Low,3,D
463617,Male,No,29,No,Marketing,1,Low,2,D
460762,Female,No,18,No,Healthcare,0,Low,5,D
462623,Male,No,35,No,Healthcare,0,Low,1,D
467781,Male,Yes,27,Yes,Healthcare,1,High,2,D
467867,Female,No,18,No,Healthcare,0,Low,4,D
459621,Female,No,29,No,Healthcare,8,Low,,D
464200,Female,No,32,No,Healthcare,1,Low,3,D
462018,Male,No,22,No,Healthcare,8,Low,5,D
459275,Female,No,18,No,Doctor,2,Low,4,D
461498,Female,No,26,No,Doctor,1,Low,4,D
463057,Female,No,25,No,Homemaker,1,Low,1,D
463589,Female,No,20,No,Healthcare,1,Low,3,D
460459,Female,No,33,No,Engineer,0,Low,5,D
464835,Male,No,19,No,Healthcare,1,Low,6,D
466428,Female,No,23,No,"",0,Low,2,D
460015,Female,Yes,43,No,Entertainment,5,Low,1,D
459611,Female,No,20,No,Healthcare,1,Low,5,D
462085,Female,No,30,Yes,Healthcare,0,Low,1,D
467791,Male,No,21,No,Doctor,0,Low,5,D
460471,Female,No,18,No,"",0,Low,6,D
465783,Male,No,23,No,Healthcare,1,Low,5,D
467386,Male,No,31,No,Doctor,0,Low,1,D
464525,Male,No,33,Yes,Entertainment,9,Low,2,D
461067,Male,No,21,No,Healthcare,1,Low,3,D
462569,Female,No,32,No,Doctor,7,Low,4,D
465699,Female,No,38,No,Artist,13,Low,2,D
462783,Female,No,33,No,Marketing,0,Low,4,D
462636,Female,Yes,36,No,Marketing,0,Low,4,D
465474,Male,No,27,No,Marketing,8,Low,4,D
459158,Male,No,36,No,Engineer,3,Low,3,D
464003,Male,No,22,No,Healthcare,0,Low,4,D
467702,Male,Yes,72,Yes,Artist,6,Low,1,D
461036,Female,No,21,No,Healthcare,1,Low,3,D
467348,Female,Yes,33,Yes,Homemaker,0,Average,3,D
462595,Female,No,29,Yes,Artist,7,Low,7,D
461195,Male,No,18,No,Healthcare,0,Low,2,D
463082,Male,No,32,Yes,Healthcare,9,Low,5,D
463679,Male,No,31,No,Healthcare,0,Low,8,D
460025,Female,No,26,Yes,Healthcare,5,Low,2,D
462125,Male,Yes,22,No,Healthcare,1,Average,4,D
465438,Male,No,33,Yes,Doctor,9,Low,6,D
461199,Female,No,85,Yes,Homemaker,4,Low,1,D
461632,Male,No,25,Yes,Artist,0,Low,1,D
464405,Male,No,62,Yes,Entertainment,0,Low,1,D
462448,Male,No,19,No,Healthcare,0,Low,3,D
463830,Female,No,30,Yes,Engineer,3,Low,3,D
462237,Female,No,22,No,Healthcare,1,Low,9,D
460184,Male,No,27,No,Doctor,9,Low,4,D
462039,Male,No,21,No,Healthcare,1,Low,2,D
460711,Female,No,25,Yes,Engineer,8,Low,3,D
467567,Male,No,27,Yes,Healthcare,1,Low,5,D
462836,Male,No,19,No,Healthcare,1,Low,3,D
462176,Male,Yes,29,No,Executive,0,Average,2,D
460160,Male,No,43,Yes,Entertainment,5,Low,1,D
464686,Female,No,21,No,Entertainment,5,Low,5,D
460843,Male,No,21,No,Healthcare,1,Low,4,D
465531,Female,No,40,Yes,Homemaker,9,Low,,D
465925,Male,No,26,Yes,Healthcare,1,Low,1,D
464828,Male,No,18,No,Healthcare,8,Low,6,D
462230,Male,No,23,No,Healthcare,1,Low,8,D
460865,Male,No,18,No,Healthcare,1,Low,3,D
463749,Male,No,23,No,Healthcare,1,Low,4,D
460901,Male,No,22,No,Doctor,8,Low,3,D
465312,Male,No,23,No,Healthcare,0,Low,4,D
466585,Male,No,18,No,Marketing,1,Low,4,D
462209,Female,Yes,40,No,Artist,0,Low,1,D
462649,Female,Yes,30,No,Engineer,0,Average,8,D
464132,Male,No,28,No,Entertainment,1,Low,2,D
466346,Female,No,23,No,Healthcare,9,Low,4,D
459801,Female,No,27,Yes,Engineer,4,Low,2,D
461719,Male,Yes,82,Yes,Lawyer,0,Low,1,D
460831,Male,No,21,No,Healthcare,0,Low,4,D
463681,Male,Yes,83,Yes,Lawyer,0,Low,1,D
466580,Male,No,19,No,Healthcare,1,Low,4,D
461281,Male,No,23,No,Healthcare,4,Low,9,D
465781,Male,No,20,No,Healthcare,8,Low,,D
461285,Male,No,20,No,Healthcare,0,Low,3,D
463963,Female,Yes,33,No,Engineer,5,High,3,D
462840,Female,No,23,No,Healthcare,9,Low,3,D
460251,Female,No,30,Yes,Entertainment,9,Low,1,D
464688,Male,Yes,28,Yes,Doctor,0,Low,9,D
467824,Male,Yes,70,Yes,Lawyer,3,Low,1,D
465450,Female,No,26,Yes,Healthcare,0,Low,3,D
460131,Female,No,29,Yes,Healthcare,6,Low,3,D
462100,Female,No,40,Yes,Healthcare,0,Low,1,D
462865,Female,No,25,Yes,Healthcare,0,Low,1,D
463138,Female,No,28,No,Homemaker,0,Low,,D
466959,Male,Yes,25,Yes,Artist,8,Low,4,D
460259,Male,No,21,No,Healthcare,1,Low,4,D
466563,Female,No,20,No,Marketing,0,Low,4,D
461522,Male,Yes,83,No,Executive,1,High,2,D
462126,Male,Yes,20,No,Healthcare,1,Average,4,D
466553,Male,Yes,39,Yes,Healthcare,1,Low,3,D
462393,Female,No,26,Yes,Entertainment,6,Low,2,D
465502,Male,Yes,36,Yes,Artist,8,Low,4,D
465840,Female,No,42,No,Artist,0,Low,1,D
465689,Male,No,22,No,Healthcare,9,Low,4,D
464262,Male,Yes,75,No,Executive,0,Low,1,D
460649,Female,No,29,No,Homemaker,8,Low,1,D
460911,Male,No,25,Yes,Healthcare,1,Low,4,D
464667,Female,Yes,51,No,Engineer,4,Low,2,D
462606,Male,Yes,36,No,Executive,2,High,3,D
466340,Male,No,19,No,Healthcare,1,Low,3,D
461453,Male,Yes,41,Yes,Artist,8,Low,,D
466735,Male,No,18,No,Healthcare,0,Low,,D
462094,Female,No,37,Yes,Healthcare,0,Low,1,D
463311,Female,No,18,No,Healthcare,0,Low,5,D
461848,Male,No,36,No,Marketing,0,Low,2,D
459268,Female,No,33,No,Homemaker,7,Low,,D
467407,Male,No,27,Yes,Artist,7,Low,3,D
461110,Male,No,18,No,Healthcare,0,Low,3,D
463590,Male,No,18,No,Healthcare,0,Low,3,D
467225,Female,No,22,No,Healthcare,1,Low,3,D
467384,Male,No,42,Yes,"",0,Low,1,D
460234,Female,No,20,No,Healthcare,4,Low,6,D
460915,Male,Yes,40,No,Entertainment,5,Low,4,D
465214,Male,Yes,25,No,Engineer,14,Low,1,D
461212,Female,No,30,No,Homemaker,10,Low,6,D
466080,Male,"",33,No,Marketing,1,High,1,D
461697,Male,Yes,79,No,Lawyer,1,Low,1,D
459913,Female,Yes,51,No,Healthcare,0,High,3,D
460934,Female,No,25,No,Doctor,0,Low,2,D
466785,Male,No,41,Yes,Marketing,0,Low,2,D
465785,Male,No,21,No,Healthcare,3,Low,7,D
462856,Female,No,28,Yes,Engineer,0,Low,3,D
463405,Male,Yes,45,No,Marketing,1,Low,2,D
460648,Female,"",29,No,Homemaker,8,Low,1,D
459358,Female,No,56,Yes,Lawyer,0,Low,2,D
460636,Male,Yes,45,Yes,Artist,2,Average,3,D
463239,Female,No,30,No,Doctor,1,Low,3,D
460414,Female,No,33,Yes,Healthcare,0,Low,1,D
463796,Female,No,33,No,Engineer,1,Low,3,D
459593,Male,No,19,No,Healthcare,0,Low,4,D
466576,Female,No,20,No,Healthcare,0,Low,4,D
461198,Female,No,89,Yes,Lawyer,0,Low,1,D
464411,Male,No,30,Yes,Healthcare,3,Low,6,D
462223,Male,Yes,78,No,"",0,Low,1,D
461305,Male,No,22,No,Healthcare,1,Low,3,D
463917,Female,No,22,No,Healthcare,1,Low,8,D
465780,Female,No,23,No,Healthcare,1,Low,4,D
466131,Female,No,43,Yes,Artist,1,Low,1,D
460237,Female,No,40,Yes,Healthcare,9,Low,1,D
465960,Female,No,32,Yes,Marketing,8,Low,1,D
465555,Female,Yes,66,No,Lawyer,0,High,2,D
464687,Male,Yes,36,Yes,Artist,9,Average,5,D
466336,Male,"",23,No,Healthcare,3,Low,4,D
466617,Female,No,23,No,Healthcare,4,Low,3,D
459312,Male,No,22,No,Healthcare,1,Low,4,D
460409,Female,No,43,Yes,Artist,8,Low,4,D
464197,Male,Yes,29,No,Healthcare,5,Low,2,D
464230,Male,No,33,No,Engineer,0,Low,4,D
461105,Female,No,49,Yes,Entertainment,0,Low,1,D
462283,Male,No,25,No,Healthcare,4,Low,5,D
467683,Male,Yes,26,Yes,Healthcare,9,High,3,D
464407,Female,Yes,50,Yes,Healthcare,1,Low,3,D
462738,Female,No,28,Yes,Healthcare,0,Low,3,D
459034,Female,No,21,No,Healthcare,0,Low,5,D
464031,Female,No,23,No,Healthcare,1,Low,4,D
467663,Male,Yes,31,No,Doctor,0,Average,2,D
461003,Male,No,30,No,Executive,13,Low,4,D
464939,Male,No,43,No,Entertainment,0,Low,1,D
460484,Female,No,23,No,Healthcare,4,Low,7,D
464846,Male,No,25,No,Entertainment,8,Low,2,D
459147,Male,Yes,81,Yes,Entertainment,1,Low,1,D
460356,Male,No,22,No,Healthcare,1,Low,4,D
464717,Male,Yes,25,No,Executive,4,High,8,D
462333,Female,Yes,40,Yes,Artist,1,Low,1,D
461053,Male,Yes,39,No,Executive,0,High,4,D
463779,Female,No,32,No,Healthcare,0,Low,,D
464177,Male,No,25,Yes,Healthcare,1,Low,3,D
463918,Female,No,22,No,Healthcare,0,Low,4,D
467477,Male,Yes,43,Yes,Healthcare,5,Average,2,D
461307,Male,No,23,No,Healthcare,1,Low,4,D
463509,Male,No,43,No,Artist,0,Low,1,D
466138,Male,Yes,71,No,Lawyer,3,High,2,D
460034,Female,Yes,38,Yes,Artist,8,Low,1,D
460650,Female,"",20,No,Homemaker,13,Low,1,D
466738,Female,No,27,Yes,Healthcare,0,Low,,D
467253,Female,No,35,Yes,Engineer,0,Low,2,D
465924,Female,No,28,Yes,Marketing,0,Low,2,D
465788,Male,No,22,No,Healthcare,1,Low,6,D
459570,Male,No,27,Yes,Healthcare,0,Low,3,D
463111,Female,No,42,Yes,Engineer,6,Low,3,D
460257,Female,No,28,Yes,Healthcare,1,Low,6,D
466859,Male,No,22,No,Healthcare,0,Low,5,D
460101,Female,No,31,Yes,Healthcare,9,Low,3,D
460814,Male,Yes,78,No,Entertainment,0,Low,1,D
464240,Male,Yes,52,No,Engineer,0,Low,1,D
465896,Male,No,32,No,Doctor,2,Low,2,D
463639,Male,No,31,No,Healthcare,0,Low,6,D
462484,Male,Yes,67,Yes,Artist,0,Low,1,D
461106,Male,No,18,No,Healthcare,1,Low,4,D
463379,Male,No,29,No,Marketing,1,Low,7,D
459331,Female,No,70,Yes,Lawyer,0,Low,1,D
466396,Female,No,19,No,Healthcare,1,Low,5,D
461964,Female,No,23,No,Healthcare,0,Low,4,D
461241,Male,Yes,32,Yes,Healthcare,5,Low,2,D
461030,Female,No,19,No,Healthcare,8,Low,5,D
463480,Female,Yes,27,No,Healthcare,0,Low,2,D
459148,Female,No,20,No,Healthcare,2,Low,3,D
464646,Male,Yes,61,No,Engineer,7,Average,5,D
461151,Male,No,32,Yes,Artist,0,Low,3,D
466397,Male,No,20,No,Healthcare,0,Low,3,D
463743,Male,No,32,No,Artist,0,Low,4,D
463105,Female,No,72,Yes,Lawyer,1,Low,2,D
466811,Male,No,22,No,Healthcare,0,Low,,D
467158,Female,No,25,No,Healthcare,0,Low,,D
465578,Male,No,33,Yes,Healthcare,4,Low,1,D
466560,Male,Yes,40,No,Executive,0,Average,4,D
464647,Female,Yes,51,No,Doctor,1,High,1,D
460222,Female,"",72,Yes,Lawyer,4,High,,D
459330,Male,No,33,No,Marketing,11,Low,9,D
461122,Male,Yes,26,No,Entertainment,8,Low,2,D
460592,Male,No,20,No,Healthcare,1,Low,5,D
465995,Male,No,27,No,Entertainment,0,Low,3,D
461293,Male,No,22,No,Healthcare,0,Low,4,D
467175,Male,Yes,77,Yes,Lawyer,0,Low,1,D
465154,Male,No,22,No,Healthcare,1,Low,2,D
466950,Male,No,28,Yes,Entertainment,1,Low,2,D
463203,Female,No,20,No,Healthcare,1,Low,3,D
464716,Male,Yes,43,Yes,Marketing,0,High,6,D
462383,Female,No,46,No,Engineer,1,Low,3,D
462970,Male,Yes,28,No,Doctor,0,Average,2,D
460826,Female,No,32,Yes,Artist,0,Low,3,D
461817,Female,No,25,No,Doctor,1,Low,3,D
462752,Female,No,26,No,Healthcare,0,Low,1,D
460309,Male,No,28,Yes,Marketing,9,Low,5,D
461362,Female,No,27,Yes,Doctor,0,Low,4,D
462794,Male,No,27,No,Healthcare,10,Low,5,D
462399,Male,Yes,37,Yes,Executive,1,Low,6,D
459800,Female,No,37,No,Engineer,0,Low,1,D
460212,Male,Yes,37,Yes,Entertainment,11,Low,6,D
466912,Male,Yes,68,Yes,Engineer,0,Low,1,D
460373,Male,No,20,No,Healthcare,2,Low,3,D
466383,Male,"",22,No,Healthcare,9,Low,3,D
465945,Female,No,52,Yes,Artist,0,Low,1,D
464825,Female,No,19,No,Healthcare,7,Low,1,D
464351,Female,No,31,Yes,Healthcare,1,Low,1,D
467194,Male,No,29,No,Entertainment,0,Low,3,D
466897,Male,"",52,No,Doctor,0,High,3,D
460585,Male,No,49,No,Entertainment,1,Low,3,D
461217,Female,No,33,Yes,Engineer,1,Low,5,D
463485,Female,No,25,No,Engineer,0,Low,3,D
464781,Male,No,32,No,Marketing,0,Low,3,D
464864,Female,No,27,No,Engineer,14,Low,8,D
467250,Male,Yes,63,Yes,Entertainment,6,Low,2,D
461204,Female,Yes,86,Yes,Artist,0,Low,4,D
462401,Male,Yes,31,No,Executive,1,Average,2,D
460631,Male,"",47,Yes,Marketing,0,High,2,D
462621,Female,Yes,49,No,Engineer,5,Average,5,D
466469,Female,No,23,No,Healthcare,1,Low,4,D
460548,Male,No,33,No,Entertainment,1,Low,5,D
466830,Male,No,28,Yes,Healthcare,5,Low,4,D
461090,Female,Yes,45,Yes,Engineer,1,Low,3,D
464752,Female,Yes,46,"",Marketing,0,Low,1,D
462830,Male,No,21,No,Healthcare,0,Low,1,D
461408,Male,Yes,46,Yes,Marketing,1,Low,3,D
459545,Female,No,20,No,Doctor,0,Low,4,D
463020,Male,Yes,31,Yes,Artist,0,Average,3,D
462950,Female,No,29,Yes,Doctor,0,Low,5,D
463748,Male,No,20,No,Healthcare,1,Low,3,D
461117,Female,No,30,Yes,Healthcare,0,Low,6,D
462637,Female,Yes,58,No,Marketing,0,Average,6,D
463731,Male,No,23,No,Healthcare,0,Low,,D
460269,Male,No,31,Yes,Healthcare,8,Low,,D
465937,Female,No,30,Yes,Healthcare,9,Low,3,D
463285,Male,Yes,31,No,Marketing,0,Low,4,D
463568,Female,No,26,No,Healthcare,1,Low,,D
467127,Male,Yes,70,No,Lawyer,0,Low,1,D
467469,Male,Yes,43,No,Entertainment,0,Average,3,D
460192,Male,Yes,41,Yes,"",0,Low,2,D
460166,Female,No,21,No,Healthcare,1,Low,7,D
461403,Female,No,27,Yes,Healthcare,0,Low,4,D
459129,Female,No,26,Yes,Marketing,9,Low,,D
463926,Female,No,27,No,Engineer,0,Low,6,D
462718,Female,No,25,No,Marketing,8,Low,5,D
467197,Male,No,27,Yes,Healthcare,1,Low,3,D
460794,Female,Yes,39,Yes,Homemaker,9,Low,1,D
462183,Male,No,22,No,Marketing,0,Low,4,D
466697,Female,No,31,No,Marketing,0,Low,3,D
462545,Male,No,33,No,Engineer,1,Low,3,D
461107,Male,No,21,No,Healthcare,0,Low,6,D
462789,Female,No,19,No,Healthcare,0,Low,6,D
464594,Male,Yes,46,Yes,Artist,1,Low,1,D
465721,Male,Yes,25,Yes,Entertainment,1,High,2,D
467347,Female,No,32,No,Entertainment,0,Low,4,D
460209,Female,Yes,26,Yes,Entertainment,5,Low,7,D
461417,Female,No,37,Yes,Doctor,1,Low,3,D
462857,Male,No,18,No,Healthcare,1,Low,3,D
465907,Female,No,25,Yes,Marketing,8,Low,,D
464027,Male,No,22,No,Healthcare,9,Low,4,D
465673,Female,No,27,"",Marketing,8,Low,4,D
460076,Female,No,49,Yes,"",0,Low,2,D
466812,Male,No,31,No,Homemaker,14,Low,1,D
467091,Female,No,42,Yes,Entertainment,1,Low,3,D
466516,Male,No,19,No,Healthcare,0,Low,3,D
461887,Female,No,89,Yes,Lawyer,2,Low,1,D
464093,Female,No,25,No,Engineer,1,Low,,D
460635,Male,Yes,29,No,Healthcare,0,High,2,D
466642,Male,No,18,No,Healthcare,9,Low,3,D
462687,Male,No,29,No,Homemaker,11,Low,3,D
461025,Male,Yes,38,No,Executive,1,High,4,D
463059,Female,No,32,Yes,Homemaker,10,Low,1,D
460088,Female,Yes,33,Yes,Homemaker,0,High,2,D
467884,Female,Yes,30,Yes,Engineer,8,High,6,D
459315,Female,Yes,27,Yes,Doctor,1,Low,2,D
467772,Female,No,25,No,Marketing,1,Low,2,D
463601,Female,No,19,No,Healthcare,4,Low,5,D
461302,Male,No,20,No,Healthcare,0,Low,4,D
463115,Male,Yes,36,Yes,Homemaker,5,Low,1,D
467498,Male,Yes,56,Yes,Lawyer,0,Low,3,D
463490,Male,No,20,No,Healthcare,1,Low,4,D
459923,Male,No,31,Yes,Marketing,0,Low,2,D
462590,Female,Yes,30,No,Engineer,0,Average,3,D
467180,Male,Yes,39,Yes,Healthcare,1,Low,3,D
464589,Male,Yes,30,No,Entertainment,11,Low,2,D
459589,Male,No,25,No,Healthcare,1,Low,5,D
459829,Male,Yes,53,Yes,Artist,3,High,3,D
462221,Male,No,33,No,Healthcare,0,Low,7,D
464690,Male,Yes,40,No,Engineer,2,Average,,D
461555,Male,No,27,No,Entertainment,0,Low,1,D
459738,Male,Yes,32,Yes,Artist,1,Low,2,D
459836,Male,"",32,Yes,Healthcare,8,High,5,D
461250,Female,Yes,47,Yes,Lawyer,2,High,4,D
462862,Female,No,31,No,Homemaker,8,Low,1,D
466388,Male,"",20,No,Healthcare,0,Low,2,D
466688,Male,No,23,No,Healthcare,1,Low,3,D
460332,Male,No,28,Yes,Healthcare,0,Low,5,D
466450,Female,No,33,Yes,Healthcare,1,Low,1,D
466556,Male,No,21,No,Healthcare,1,Low,3,D
466928,Female,No,26,"",Healthcare,0,Low,7,D
460123,Female,Yes,33,Yes,Engineer,9,Low,2,D
461677,Male,No,32,Yes,Healthcare,8,Low,,D
467389,Male,No,43,No,Engineer,1,Low,,D
463694,Female,No,40,No,Marketing,0,Low,,D
460930,Male,No,26,Yes,Artist,10,Low,5,D
465246,Male,No,21,No,Healthcare,1,Low,5,D
463491,Male,Yes,27,Yes,Doctor,9,Average,3,D
464523,Female,No,30,Yes,Healthcare,13,Low,,D
460655,Male,No,19,Yes,Marketing,0,Low,4,D
467137,Female,Yes,59,Yes,Engineer,0,Low,1,D
465828,Female,No,29,No,Entertainment,9,Low,4,D
463494,Male,Yes,47,"",Healthcare,0,Average,4,D
459869,Female,No,23,No,Healthcare,1,Low,3,D
466582,Female,No,23,No,Healthcare,1,Low,3,D
460262,Male,No,28,No,Executive,9,Low,4,D
465249,Female,No,19,No,Healthcare,1,Low,4,D
466083,Female,No,21,No,Marketing,2,Low,2,D
463137,Female,No,31,Yes,Homemaker,8,Low,1,D
466922,Female,No,22,No,Healthcare,0,Low,,D
467790,Male,No,21,No,Healthcare,1,Low,6,D
463402,Male,No,19,No,Healthcare,7,Low,4,D
460688,Male,Yes,28,No,Doctor,5,Low,2,D
459620,Female,Yes,29,No,Marketing,0,Low,,D
465670,Female,No,48,No,Engineer,12,Low,1,D
463985,Female,Yes,29,Yes,Artist,4,Low,2,D
463464,Male,No,18,No,Healthcare,6,Low,4,D
462917,Male,Yes,65,No,Doctor,1,Low,1,D
459157,Male,No,37,Yes,Engineer,1,Low,1,D
467850,Female,No,19,No,Healthcare,0,Low,2,D
465488,Male,No,18,No,Healthcare,0,Low,4,D
467453,Male,No,49,No,Healthcare,0,Low,1,D
462309,Male,No,30,Yes,Healthcare,0,Low,1,D
461284,Male,No,23,No,Artist,1,Low,4,D
463346,Male,Yes,40,Yes,Healthcare,1,Low,3,D
467676,Male,Yes,40,Yes,Entertainment,8,Low,2,D
466076,Male,No,19,No,Healthcare,8,Low,3,D
465010,Female,No,42,Yes,Marketing,0,Low,3,D
466435,Male,Yes,32,No,Executive,1,High,5,D
460696,Male,Yes,73,No,Lawyer,1,Low,1,D
460127,Male,No,42,Yes,Healthcare,8,Low,3,D
467542,Male,No,30,Yes,Healthcare,9,Low,1,D
460654,Female,Yes,48,No,Marketing,0,Average,2,D
459057,Male,Yes,68,No,Lawyer,0,High,,D
467861,Female,No,27,No,Artist,0,Low,4,D
459507,Male,Yes,69,No,Lawyer,0,High,2,D
464682,Male,Yes,50,"",Executive,4,Average,9,D
459266,Male,No,26,Yes,Healthcare,5,Low,5,D
464143,Male,No,33,Yes,Healthcare,9,Low,5,D
467678,Male,No,56,No,Marketing,1,Low,2,D
466053,Female,No,25,No,Doctor,2,Low,1,D
459334,Male,Yes,36,Yes,Healthcare,3,Low,3,D
466345,Male,No,21,No,Healthcare,1,Low,4,D
467243,Male,No,26,Yes,Healthcare,1,Low,3,D
467950,Female,No,38,Yes,Entertainment,0,Low,2,D
461128,Male,No,20,No,Healthcare,7,Low,3,D
462192,Female,No,23,No,Healthcare,0,Low,6,D
459367,Female,No,22,No,Doctor,11,Low,4,D
466739,Male,No,31,No,Healthcare,0,Low,,D
459536,Male,Yes,32,Yes,Healthcare,6,Low,2,D
466351,Female,No,22,No,Healthcare,2,Low,3,D
461236,Female,No,30,Yes,Healthcare,9,Low,1,D
467841,Female,No,18,No,Healthcare,2,Low,5,D
462779,Female,Yes,61,No,Marketing,0,Average,,D
459172,Male,No,21,No,Healthcare,3,Low,3,D
461308,Male,No,18,No,Healthcare,0,Low,2,D
467231,Male,No,22,No,Healthcare,0,Low,4,D
459955,Male,No,47,Yes,Engineer,1,Low,2,D
462767,Male,No,21,No,Healthcare,2,Low,4,D
462591,Male,No,25,No,Doctor,4,Low,,D
460190,Female,No,30,Yes,Entertainment,9,Low,3,D
464214,Male,No,28,Yes,Healthcare,1,Low,3,D
462624,Male,Yes,31,No,Entertainment,1,Low,6,D
464936,Male,No,28,No,"",1,Low,1,D
466693,Male,No,23,No,Healthcare,0,Low,2,D
461360,Female,Yes,30,Yes,Healthcare,0,Average,4,D
467166,Female,Yes,25,No,Homemaker,8,Average,2,D
460541,Female,Yes,36,Yes,Homemaker,1,Average,3,D
465971,Male,Yes,57,Yes,Artist,0,Low,1,D
460637,Female,No,19,No,Healthcare,0,Low,,D
465983,Male,"",19,No,Healthcare,0,Low,3,D
460854,Female,No,22,No,Marketing,1,Low,2,D
461694,Male,No,32,Yes,Doctor,0,Low,4,D
463604,Male,No,23,No,Healthcare,2,Low,3,D
467473,Male,No,18,No,Healthcare,2,Low,3,D
459379,Female,No,19,No,Healthcare,3,Low,3,D
458988,Female,No,29,No,Marketing,2,Low,3,D
467657,Male,No,23,No,Healthcare,0,Low,4,D
465926,Male,Yes,26,Yes,Healthcare,6,Low,2,D
461127,Male,No,23,No,Healthcare,1,Low,5,D
464715,Male,Yes,61,No,Marketing,1,Average,4,D
464699,Male,No,29,No,Doctor,1,Low,5,D
460162,Female,No,21,No,Healthcare,1,Low,4,D
467237,Male,Yes,82,Yes,Lawyer,0,High,2,D
462628,Female,Yes,28,No,"",0,Average,3,D
464192,Female,Yes,61,No,Lawyer,0,High,3,D
467357,Male,Yes,60,Yes,"",0,Low,2,D
461965,Male,No,19,No,Healthcare,0,Low,6,D
462821,Male,No,18,No,Healthcare,0,Low,3,D
467388,Male,No,35,"","",0,Low,,D
462062,Male,No,22,No,Healthcare,0,Low,3,D
464584,Female,No,27,Yes,Healthcare,9,Low,1,D
465987,Male,"",20,No,Healthcare,1,Low,3,D
467765,Male,Yes,28,No,Entertainment,9,High,4,D
463687,Female,No,31,No,Healthcare,0,Low,5,D
462935,Male,Yes,79,No,Entertainment,1,Low,1,D
461140,Female,No,30,No,Homemaker,3,Low,,D
462897,Male,No,33,Yes,Healthcare,3,Low,2,D
462446,Male,No,22,No,Healthcare,0,Low,4,D
465808,Male,Yes,41,Yes,Artist,0,Average,3,D
462989,Male,"",32,Yes,Healthcare,1,Low,1,D
461219,Female,No,28,Yes,Healthcare,8,Low,3,D
467054,Male,No,23,No,Healthcare,1,Low,3,D
465107,Male,Yes,81,No,Executive,0,Low,1,D
467536,Male,Yes,82,No,Executive,1,Low,1,D
464115,Female,No,38,Yes,Engineer,0,Low,3,D
460383,Female,No,36,Yes,Engineer,7,Low,3,D
462054,Male,No,25,Yes,Healthcare,0,Low,,D
461215,Female,No,36,Yes,Artist,13,Low,1,D
460608,Male,No,19,No,Healthcare,6,Low,8,D
459373,Male,No,31,Yes,Healthcare,0,Low,4,D
465007,Male,Yes,74,Yes,Lawyer,1,Low,1,D
460486,Female,No,18,No,Healthcare,12,Low,3,D
461280,Male,No,20,No,Healthcare,7,Low,4,D
463070,Male,Yes,68,No,Entertainment,1,Low,1,D
464447,Male,Yes,69,Yes,Artist,0,Low,1,D
459617,Male,No,31,Yes,Entertainment,0,Low,5,D
465952,Male,No,25,Yes,Healthcare,8,Low,3,D
461005,Male,No,23,No,Healthcare,0,Low,5,D
